"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
24.5,142,38,4.1979071527286
24.5,142,39,4.06519305751489
24.5,142,40,3.93027743645357
24.5,142,41,3.7932361348764
24.5,142,42,3.65414736605536
24.5,142,43,3.51309175598322
24.5,142,44,3.37015237996267
24.5,142,45,3.22541478941749
24.5,142,46,3.07896702735994
24.5,142,47,2.93089963099346
24.5,142,48,2.7813056199991
24.5,142,49,2.63028046914823
24.5,142,50,2.47792206400247
24.5,142,51,2.32433063860398
24.5,142,52,2.16960869422325
24.5,142,53,2.01386089841628
24.5,142,54,1.85719396384531
24.5,142,55,1.69971650653498
24.5,142,56,1.54153888346447
24.5,142,57,1.38277300963277
24.5,142,58,1.22353215497376
24.5,142,59,1.06393072173547
24.5,142,60,0.904084003168933
24.5,142,61,0.74410792459101
24.5,142,62,0.584118768087417
24.5,142,63,0.424232882301345
24.5,142,64,0.26456637890589
24.5,142,65,0.105234817479913
24.5,142,66,-0.0536471194058548
24.5,142,67,-0.211965959034748
24.5,142,68,-0.369609777451346
24.5,142,69,-0.526468542583022
24.5,142,70,-0.68243445978827
24.5,142,71,-0.83740231813549
24.5,142,72,-0.99126983583402
24.5,142,73,-1.14393800337786
24.5,142,74,-1.29531142311378
24.5,142,75,-1.44529864410089
24.5,142,76,-1.59381249127826
24.5,142,77,-1.74077038809189
24.5,142,78,-1.88609467184163
24.5,142,79,-2.02971290108494
24.5,142,80,-2.17155815446952
24.5,142,81,-2.31156932035519
24.5,142,82,-2.44969137652394
24.5,142,83,-2.58587565916502
24.5,142,84,-2.72008012016098
24.5,142,85,-2.85226957149729
24.5,142,86,-2.9824159153791
24.5,142,87,-3.11049835837637
24.5,142,88,-3.23650360764579
24.5,142,89,-3.36042604700966
24.5,142,90,-3.48226789042457
24.5,142,91,-3.60203931016296
24.5,142,92,-3.71975853687357
24.5,142,93,-3.83545192859648
24.5,142,94,-3.94915400579683
24.5,142,95,-4.06090744955495
24.5,142,96,-4.17076306021531
24.5,142,97,-4.27877967404958
24.5,142,98,-4.38502403582683
24.5,142,99,-4.48957062559503
24.5,142,100,-4.59250143844873
24.5,142,101,-4.69390571656997
24.5,142,102,-4.79387963336154
24.5,142,103,-4.89252593002098
24.5,142,104,-4.98995350540536
24.5,142,105,-5.08627696048788
24.5,142,106,-5.18161609908368
24.5,142,107,-5.27609538680505
24.5,142,108,-5.36984337037731
24.5,142,109,-5.46299205949308
24.5,142,110,-5.55567627329598
24.5,142,111,-5.64803295336105
24.5,142,112,-5.74020044467873
24.5,142,113,-5.83231774565884
24.5,142,114,-5.92452372756021
24.5,142,115,-6.0169563230359
24.5,142,116,-6.10975168268201
24.5,142,117,-6.20304329761246
24.5,142,118,-6.29696108518027
24.5,142,119,-6.39163043405673
24.5,142,120,-6.48717120399959
24.5,142,121,-6.58369667482709
24.5,142,122,-6.68131243841205
24.5,142,123,-6.78011522696925
24.5,142,124,-6.88019167058913
24.5,142,125,-6.98161697693934
24.5,142,126,-7.08445352639245
24.5,142,127,-7.18874937663752
24.5,142,128,-7.29453667220111
24.5,142,129,-7.40182995636804
24.5,142,130,-7.51062438589208
24.5,142,131,-7.62089385278259
24.5,142,132,-7.73258902251425
24.5,142,133,-7.84563530440985
24.5,142,134,-7.95993077786352
24.5,142,135,-8.07534410765042
24.5,142,136,-8.19171249291337
24.5,142,137,-8.30883970754334
24.5,142,138,-8.42649430447639
24.5,142,139,-8.54440807262478
24.5,142,140,-8.66227485221548
24.5,142,141,-8.77974983137995
24.5,142,142,-8.89644946270429
24.5,142,143,-9.01195215146162
24.5,142,144,-9.12579987531755
24.5,142,145,-9.23750089593888
24.5,142,146,-9.34653371337693
24.5,142,147,-9.4523523915376
24.5,142,148,-9.55439334499477
24.5,142,149,-9.65208362215685
24.5,142,150,-9.74485064702187
24.5,142,151,-9.83213329307359
24.5,142,152,-9.91339406234431
24.5,142,153,-9.98813203706173
24.5,142,154,-10.0558961699208
24.5,142,155,-10.1162983930651
24.5,142,156,-10.1690259671623
24.5,142,157,-10.2138524712791
24.5,142,158,-10.2506468593899
24.5,142,159,-10.2793800832919
24.5,142,160,-10.3001289015115
24.5,142,161,-10.3130766503181
24.5,142,162,-10.3185109317861
24.5,142,163,-10.3168183571804
24.5,142,164,-10.3084766533228
24.5,142,165,-10.2940445786826
24.5,142,166,-10.2741501928211
24.5,142,167,-10.2494780715364
24.5,142,168,-10.220756060807
24.5,142,169,-10.1887421210951
24.5,142,170,-10.154211739293
24.5,142,171,-10.1179462901291
24.5,142,172,-10.0807226238628
24.5,142,173,-10.0433040529305
24.5,142,174,-10.0064328148787
24.5,142,175,-9.97082400778555
24.5,142,176,-9.9371609301681
24.5,142,177,-9.90609171060462
24.5,142,178,-9.87822708185823
24.5,142,179,-9.8541391379496
24.5,142,180,-9.83436090767323
24.5,143,0,7.05927299163272
24.5,143,1,7.04768860628403
24.5,143,2,7.03242359242509
24.5,143,3,7.01348140567952
24.5,143,4,6.99086782363191
24.5,143,5,6.96459091152872
24.5,143,6,6.93466098494305
24.5,143,7,6.90109056979412
24.5,143,8,6.86389436013534
24.5,143,9,6.82308917414649
24.5,143,10,6.77869390878786
24.5,143,11,6.73072949359423
24.5,143,12,6.67921884410704
24.5,143,13,6.62418681546014
24.5,143,14,6.56566015665051
24.5,143,15,6.50366746603726
24.5,143,16,6.43823914862098
24.5,143,17,6.36940737565864
24.5,143,18,6.29720604716763
24.5,143,19,6.22167075786336
24.5,143,20,6.14283876705884
24.5,143,21,6.06074897303029
24.5,143,22,5.97544189231907
24.5,143,23,5.88695964439738
24.5,143,24,5.79534594207175
24.5,143,25,5.70064608793538
24.5,143,26,5.60290697710633
24.5,143,27,5.50217710640484
24.5,143,28,5.39850659002987
24.5,143,29,5.29194718169224
24.5,143,30,5.18255230305177
24.5,143,31,5.07037707818856
24.5,143,32,4.95547837371632
24.5,143,33,4.83791484401982
24.5,143,34,4.71774698097107
24.5,143,35,4.59503716735168
24.5,143,36,4.46984973308457
24.5,143,37,4.34225101325872
24.5,143,38,4.21230940681854
24.5,143,39,4.0800954346873
24.5,143,40,3.94568179600366
24.5,143,41,3.80914342107482
24.5,143,42,3.6705575195902
24.5,143,43,3.53000362259907
24.5,143,44,3.38756361673495
24.5,143,45,3.24332176917058
24.5,143,46,3.09736474181158
24.5,143,47,2.94978159328401
24.5,143,48,2.8006637673432
24.5,143,49,2.65010506642623
24.5,143,50,2.49820160918954
24.5,143,51,2.34505177101447
24.5,143,52,2.19075610662544
24.5,143,53,2.03541725414632
24.5,143,54,1.87913982011744
24.5,143,55,1.72203024520543
24.5,143,56,1.56419665055721
24.5,143,57,1.40574866497367
24.5,143,58,1.24679723330323
24.5,143,59,1.08745440667645
24.5,143,60,0.927833115413795
24.5,143,61,0.768046925635862
24.5,143,62,0.608209780782797
24.5,143,63,0.448435729403101
24.5,143,64,0.288838640696812
24.5,143,65,0.12953190939111
24.5,143,66,-0.0293718484156082
24.5,143,67,-0.187761106783212
24.5,143,68,-0.345525747189878
24.5,143,69,-0.502557379930065
24.5,143,70,-0.658749668141076
24.5,143,71,-0.813998653061033
24.5,143,72,-0.968203079255708
24.5,143,73,-1.1212647187024
24.5,143,74,-1.27308869277666
24.5,143,75,-1.42358379134303
24.5,143,76,-1.57266278829428
24.5,143,77,-1.72024275300401
24.5,143,78,-1.86624535724634
24.5,143,79,-2.01059717718329
24.5,143,80,-2.15322999001955
24.5,143,81,-2.29408106486881
24.5,143,82,-2.43309344726397
24.5,143,83,-2.57021623657434
24.5,143,84,-2.70540485536972
24.5,143,85,-2.83862130950136
24.5,143,86,-2.96983443736062
24.5,143,87,-3.09902014644291
24.5,143,88,-3.2261616350001
24.5,143,89,-3.35124959622736
24.5,143,90,-3.47428240211769
24.5,143,91,-3.59526626384859
24.5,143,92,-3.71421536535681
24.5,143,93,-3.83115196662585
24.5,143,94,-3.94610647316912
24.5,143,95,-4.05911746824957
24.5,143,96,-4.17023170453805
24.5,143,97,-4.27950405217873
24.5,143,98,-4.38699740059467
24.5,143,99,-4.49278251181964
24.5,143,100,-4.59693782366891
24.5,143,101,-4.69954920164076
24.5,143,102,-4.80070963905083
24.5,143,103,-4.9005189055155
24.5,143,104,-4.99908314449268
24.5,143,105,-5.09651442113197
24.5,143,106,-5.19293022215437
24.5,143,107,-5.28845290985317
24.5,143,108,-5.38320913256121
24.5,143,109,-5.47732919405141
24.5,143,110,-5.57094638431506
24.5,143,111,-5.66419627399366
24.5,143,112,-5.75721597442169
24.5,143,113,-5.850143364779
24.5,143,114,-5.94311628726075
24.5,143,115,-6.03627171046718
24.5,143,116,-6.12974486041502
24.5,143,117,-6.2236683177012
24.5,143,118,-6.3181710784373
24.5,143,119,-6.41337757565062
24.5,143,120,-6.50940665695398
24.5,143,121,-6.60637051346017
24.5,143,122,-6.70437355420628
24.5,143,123,-6.80351121981083
24.5,143,124,-6.9038687287717
24.5,143,125,-7.00551974979722
24.5,143,126,-7.10852499392438
24.5,143,127,-7.21293072101325
24.5,143,128,-7.31876715662
24.5,143,129,-7.42604681736818
24.5,143,130,-7.53476274589614
24.5,143,131,-7.64488666041099
24.5,143,132,-7.75636702898959
24.5,143,133,-7.86912708520124
24.5,143,134,-7.98306280954205
24.5,143,135,-8.09804091070028
24.5,143,136,-8.21389685189411
24.5,143,137,-8.33043298043383
24.5,143,138,-8.44741683312483
24.5,143,139,-8.56457970582894
24.5,143,140,-8.68161559188133
24.5,143,141,-8.79818061025224
24.5,143,142,-8.91389305911596
24.5,143,143,-9.0283342422084
24.5,143,144,-9.14105022196914
24.5,143,145,-9.25155465256705
24.5,143,146,-9.35933283486369
24.5,143,147,-9.46384711155161
24.5,143,148,-9.5645436818519
24.5,143,149,-9.66086085983321
24.5,143,150,-9.75223872855456
24.5,143,151,-9.83813005568055
24.5,143,152,-9.91801223916123
24.5,143,153,-9.99139995073895
24.5,143,154,-10.0578580495111
24.5,143,155,-10.1170142582495
24.5,143,156,-10.1685710427994
24.5,143,157,-10.2123161195812
24.5,143,158,-10.2481310449414
24.5,143,159,-10.275997415133
24.5,143,160,-10.2960003237183
24.5,143,161,-10.3083288750204
24.5,143,162,-10.3132737239485
24.5,143,163,-10.311221787137
24.5,143,164,-10.3026484305204
24.5,143,165,-10.2881075689936
24.5,143,166,-10.2682202037854
24.5,143,167,-10.2436619672773
24.5,143,168,-10.21515024374
24.5,143,169,-10.1834313933645
24.5,143,170,-10.149268535187
24.5,143,171,-10.1134302529463
24.5,143,172,-10.0766804876008
24.5,143,173,-10.0397697808513
24.5,143,174,-10.0034279431196
24.5,143,175,-9.96835814203336
24.5,143,176,-9.93523234612769
24.5,143,177,-9.90468801369493
24.5,143,178,-9.87732588742346
24.5,143,179,-9.85370873960462
24.5,143,180,-9.83436090767323
24.5,144,0,7.05927299163272
24.5,144,1,7.04795025777885
24.5,144,2,7.03295212276114
24.5,144,3,7.01428217697336
24.5,144,4,6.9919463287784
24.5,144,5,6.9659527704683
24.5,144,6,6.93631194114765
24.5,144,7,6.90303648691933
24.5,144,8,6.86614121877359
24.5,144,9,6.82564306860325
24.5,144,10,6.78156104378916
24.5,144,11,6.73391618082102
24.5,144,12,6.68273149843763
24.5,144,13,6.62803195078942
24.5,144,14,6.5698443811411
24.5,144,15,6.50819747664546
24.5,144,16,6.44312172472838
24.5,144,17,6.37464937162931
24.5,144,18,6.3028143836407
24.5,144,19,6.2276524115821
24.5,144,20,6.14920075903004
24.5,144,21,6.06749835480204
24.5,144,22,5.98258573016114
24.5,144,23,5.89450500116663
24.5,144,24,5.80329985654544
24.5,144,25,5.70901555139776
24.5,144,26,5.61169890697929
24.5,144,27,5.51139831672144
24.5,144,28,5.40816375855995
24.5,144,29,5.30204681354334
24.5,144,30,5.193100690585
24.5,144,31,5.08138025710893
24.5,144,32,4.96694207522017
24.5,144,33,4.84984444290826
24.5,144,34,4.73014743966803
24.5,144,35,4.60791297579848
24.5,144,36,4.48320484451958
24.5,144,37,4.35608877593101
24.5,144,38,4.22663249172836
24.5,144,39,4.09490575949402
24.5,144,40,3.96098044529286
24.5,144,41,3.82493056323155
24.5,144,42,3.68683232058391
24.5,144,43,3.546764157048
24.5,144,44,3.40480677668325
24.5,144,45,3.26104317108034
24.5,144,46,3.11555863234312
24.5,144,47,2.96844075451193
24.5,144,48,2.81977942213079
24.5,144,49,2.66966678475767
24.5,144,50,2.51819721633561
24.5,144,51,2.36546725848289
24.5,144,52,2.21157554692007
24.5,144,53,2.05662272042861
24.5,144,54,1.90071131192717
24.5,144,55,1.74394562145401
24.5,144,56,1.58643157105375
24.5,144,57,1.42827654177921
24.5,144,58,1.2695891932304
24.5,144,59,1.11047926625722
24.5,144,60,0.951057369645346
24.5,144,61,0.791434751781909
24.5,144,62,0.631723058452257
24.5,144,63,0.47203407804873
24.5,144,64,0.31247947557174
24.5,144,65,0.153170516870082
24.5,144,66,-0.00578221540163577
24.5,144,67,-0.164269112635464
24.5,144,68,-0.322181836500767
24.5,144,69,-0.479413619196707
24.5,144,70,-0.635859566476518
24.5,144,71,-0.791416962325827
24.5,144,72,-0.945985574329
24.5,144,73,-1.0994679589208
24.5,144,74,-1.25176976588626
24.5,144,75,-1.40280004162978
24.5,144,76,-1.55247153087396
24.5,144,77,-1.70070097655989
24.5,144,78,-1.84740941779209
24.5,144,79,-1.99252248569514
24.5,144,80,-2.1359706970167
24.5,144,81,-2.27768974521868
24.5,144,82,-2.41762078864073
24.5,144,83,-2.55571073510011
24.5,144,84,-2.69191252201111
24.5,144,85,-2.8261853907742
24.5,144,86,-2.95849515381016
24.5,144,87,-3.08881445221082
24.5,144,88,-3.21712300156383
24.5,144,89,-3.3434078231007
24.5,144,90,-3.46766345693815
24.5,144,91,-3.5898921538498
24.5,144,92,-3.71010404174106
24.5,144,93,-3.82831726282074
24.5,144,94,-3.94455807738438
24.5,144,95,-4.05886093015739
24.5,144,96,-4.17126847529686
24.5,144,97,-4.2818315564214
24.5,144,98,-4.39060913842204
24.5,144,99,-4.49766818829552
24.5,144,100,-4.60308350281672
24.5,144,101,-4.70693748150925
24.5,144,102,-4.80931984405731
24.5,144,103,-4.91032729199991
24.5,144,104,-5.01006311523115
24.5,144,105,-5.10863674446726
24.5,144,106,-5.20616325140494
24.5,144,107,-5.30276279875946
24.5,144,108,-5.39856004271222
24.5,144,109,-5.49368349050046
24.5,144,110,-5.58826481593061
24.5,144,111,-5.68243813548883
24.5,144,112,-5.77633924745369
24.5,144,113,-5.87010483599441
24.5,144,114,-5.96387164167376
24.5,144,115,-6.0577755990842
24.5,144,116,-6.1519509415518
24.5,144,117,-6.24652927196959
24.5,144,118,-6.3416385979026
24.5,144,119,-6.43740232817414
24.5,144,120,-6.53393822723717
24.5,144,121,-6.63135732279876
24.5,144,122,-6.72976276144822
24.5,144,123,-6.82924860649699
24.5,144,124,-6.92989857193057
24.5,144,125,-7.03178468637346
24.5,144,126,-7.13496588135693
24.5,144,127,-7.23948649905091
24.5,144,128,-7.3453747160824
24.5,144,129,-7.45264088223439
24.5,144,130,-7.56127577583696
24.5,144,131,-7.67124878167327
24.5,144,132,-7.78250600238307
24.5,144,133,-7.89496832081033
24.5,144,134,-8.00852943865389
24.5,144,135,-8.12305392625379
24.5,144,136,-8.23837532943869
24.5,144,137,-8.35429439204162
24.5,144,138,-8.47057746679679
24.5,144,139,-8.58695520251463
24.5,144,140,-8.70312161110666
24.5,144,141,-8.8187336333095
24.5,144,142,-8.93341133559831
24.5,144,143,-9.04673888116096
24.5,144,144,-9.15826642291914
24.5,144,145,-9.26751306410927
24.5,144,146,-9.37397101937081
24.5,144,147,-9.47711108419559
24.5,144,148,-9.57638948093911
24.5,144,149,-9.67125609421872
24.5,144,150,-9.76116403762123
24.5,144,151,-9.84558040928461
24.5,144,152,-9.92399800041512
24.5,144,153,-9.995947624843
24.5,144,154,-10.0610106481214
24.5,144,155,-10.1188312216593
24.5,144,156,-10.1691276813894
24.5,144,157,-10.2117025606125
24.5,144,158,-10.246450699007
24.5,144,159,-10.2733650059652
24.5,144,160,-10.2925395526498
24.5,144,161,-10.3041698143396
24.5,144,162,-10.3085500492272
24.5,144,163,-10.3060679657494
24.5,144,164,-10.2971969815014
24.5,144,165,-10.2824864987215
24.5,144,166,-10.2625507043102
24.5,144,167,-10.2380564417301
24.5,144,168,-10.2097106986949
24.5,144,169,-10.1782482137522
24.5,144,170,-10.1444196354117
24.5,144,171,-10.1089805797058
24.5,144,172,-10.0726818363213
24.5,144,173,-10.0362608788185
24.5,144,174,-10.0004347479815
24.5,144,175,-9.96589430371959
24.5,144,176,-9.93329978254411
24.5,144,177,-9.90327755493051
24.5,144,178,-9.87641794884336
24.5,144,179,-9.85327399040158
24.5,144,180,-9.83436090767323
24.5,145,0,7.05927299163272
24.5,145,1,7.04821477731505
24.5,145,2,7.03348634139532
24.5,145,3,7.01509139922267
24.5,145,4,6.99303597859831
24.5,145,5,6.96732838602068
24.5,145,6,6.93797916982417
24.5,145,7,6.90500108057786
24.5,145,8,6.86840902913255
24.5,145,9,6.82822004272546
24.5,145,10,6.78445321957328
24.5,145,11,6.73712968240441
24.5,145,12,6.68627253140089
24.5,145,13,6.63190679703871
24.5,145,14,6.57405939333073
24.5,145,15,6.51275907199002
24.5,145,16,6.44803637804094
24.5,145,17,6.37992360741045
24.5,145,18,6.30845476703209
24.5,145,19,6.23366553798879
24.5,145,20,6.15559324220754
24.5,145,21,6.07427681319722
24.5,145,22,5.98975677129189
24.5,145,23,5.90207520382175
24.5,145,24,5.81127575058653
24.5,145,25,5.71740359494631
24.5,145,26,5.62050546077711
24.5,145,27,5.52062961545968
24.5,145,28,5.41782587898252
24.5,145,29,5.31214563914364
24.5,145,30,5.20364187273138
24.5,145,31,5.0923691724542
24.5,145,32,4.97838377927341
24.5,145,33,4.86174361967368
24.5,145,34,4.7425083472857
24.5,145,35,4.6207393881552
24.5,145,36,4.49649998883517
24.5,145,37,4.36985526636591
24.5,145,38,4.24087225910285
24.5,145,39,4.10961997725667
24.5,145,40,3.97616945192782
24.5,145,41,3.84059378134837
24.5,145,42,3.70296817299227
24.5,145,43,3.5633699801808
24.5,145,44,3.421878731796
24.5,145,45,3.27857615372185
24.5,145,46,3.13354618066198
24.5,145,47,2.98687495703446
24.5,145,48,2.83865082571896
24.5,145,49,2.68896430352818
24.5,145,50,2.53790804239464
24.5,145,51,2.3855767754019
24.5,145,52,2.23206724694721
24.5,145,53,2.077478126495
24.5,145,54,1.92190990556675
24.5,145,55,1.76546477780797
24.5,145,56,1.60824650217376
24.5,145,57,1.45036024947621
24.5,145,58,1.29191243273529
24.5,145,59,1.13301052196442
24.5,145,60,0.973762844198275
24.5,145,61,0.814278369728392
24.5,145,62,0.654666485646537
24.5,145,63,0.495036757903303
24.5,145,64,0.335498683165378
24.5,145,65,0.176161431797221
24.5,145,66,0.0171335832990058
24.5,145,67,-0.141477144497075
24.5,145,68,-0.29956417123594
24.5,145,69,-0.457022333716688
24.5,145,70,-0.6137481684285
24.5,145,71,-0.769640196088042
24.5,145,72,-0.924599207489817
24.5,145,73,-1.07852855015757
24.5,145,74,-1.23133441545977
24.5,145,75,-1.38292612601504
24.5,145,76,-1.53321642335243
24.5,145,77,-1.68212175589634
24.5,145,78,-1.82956256740516
24.5,145,79,-1.97546358599742
24.5,145,80,-2.11975411384185
24.5,145,81,-2.26236831746143
24.5,145,82,-2.40324551840556
24.5,145,83,-2.54233048377731
24.5,145,84,-2.67957371576991
24.5,145,85,-2.81493173897524
24.5,145,86,-2.94836738378879
24.5,145,87,-3.07985006376525
24.5,145,88,-3.2093560442946
24.5,145,89,-3.33686869949094
24.5,145,90,-3.46237875373649
24.5,145,91,-3.58588450392494
24.5,145,92,-3.70739201812254
24.5,145,93,-3.8269153061322
24.5,145,94,-3.94447645732375
24.5,145,95,-4.06010574109348
24.5,145,96,-4.17384166544877
24.5,145,97,-4.28573098947857
24.5,145,98,-4.39582868586647
24.5,145,99,-4.50419785011777
24.5,145,100,-4.61090955379023
24.5,145,101,-4.71604263971775
24.5,145,102,-4.81968345797046
24.5,145,103,-4.92192554207378
24.5,145,104,-5.02286922578118
24.5,145,105,-5.12262120142736
24.5,145,106,-5.22129402154965
24.5,145,107,-5.31900554602576
24.5,145,108,-5.41587833741066
